Experiment ID,Algorithm,Mean Validation Recall,Rank of hyperparameter set,C,gamma,kernel,accuracy,precision,recall,f1,balanced_accuracy,max_depth,min_samples_leaf,min_samples_split,n_estimators,colsample_bytree,learning_rate,scale_pos_weight,subsample
4,XGBoost,0.6026414212248714,196,,,,,,,,,10.0,,,200.0,0.7,0.2,21.19222462203024,0.8
4,XGBoost,0.5960495558672276,210,,,,,,,,,10.0,,,200.0,0.7,0.2,21.19222462203024,1.0
4,XGBoost,0.5637447405329593,242,,,,,,,,,10.0,,,500.0,0.7,0.2,21.19222462203024,0.7
4,XGBoost,0.5918186068256194,216,,,,,,,,,10.0,,,500.0,0.7,0.2,21.19222462203024,0.8
4,XGBoost,0.5917718560074801,218,,,,,,,,,10.0,,,500.0,0.7,0.2,21.19222462203024,1.0
4,XGBoost,0.9286816269284712,2,,,,,,,,,3.0,,,100.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.9221598877980364,4,,,,,,,,,3.0,,,100.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.9091865357643758,17,,,,,,,,,3.0,,,100.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.9178588125292192,11,,,,,,,,,3.0,,,200.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.9200093501636278,6,,,,,,,,,3.0,,,200.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.9157316503038804,14,,,,,,,,,3.0,,,200.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.9048854604955586,20,,,,,,,,,3.0,,,500.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.9005376344086022,26,,,,,,,,,3.0,,,500.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.9048620850864889,21,,,,,,,,,3.0,,,500.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.850888265544647,41,,,,,,,,,6.0,,,100.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.8443665264142123,45,,,,,,,,,6.0,,,100.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.8444132772323515,44,,,,,,,,,6.0,,,100.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.8465404394576905,43,,,,,,,,,6.0,,,200.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.8378915381019167,49,,,,,,,,,6.0,,,200.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.8292893875642824,62,,,,,,,,,6.0,,,200.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.8270687237026648,64,,,,,,,,,6.0,,,500.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.811991584852735,77,,,,,,,,,6.0,,,500.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.8055165965404395,79,,,,,,,,,6.0,,,500.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.7623655913978495,85,,,,,,,,,10.0,,,100.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.7579943899018234,89,,,,,,,,,10.0,,,100.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.7472417017297804,95,,,,,,,,,10.0,,,100.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.7537400654511455,92,,,,,,,,,10.0,,,200.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.7451379149135111,97,,,,,,,,,10.0,,,200.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.7213884992987378,117,,,,,,,,,10.0,,,200.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.7083450210378682,123,,,,,,,,,10.0,,,500.0,0.8,0.01,21.19222462203024,0.7
4,XGBoost,0.6889434315100514,130,,,,,,,,,10.0,,,500.0,0.8,0.01,21.19222462203024,0.8
4,XGBoost,0.6780972417017297,134,,,,,,,,,10.0,,,500.0,0.8,0.01,21.19222462203024,1.0
4,XGBoost,0.8766947171575502,34,,,,,,,,,3.0,,,100.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.8853669939223936,31,,,,,,,,,3.0,,,100.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.8918653576437588,28,,,,,,,,,3.0,,,100.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.822744273024778,71,,,,,,,,,3.0,,,200.0,0.8,0.1,21.19222462203024,0.7
